"household_id","week","coupons_per_day"
202,23,0
202,24,0
202,25,0
202,26,0
202,27,0
202,28,0
202,29,0
202,30,0
202,31,0
202,32,0
202,33,0
202,34,0
202,35,0
202,36,0
202,37,0
202,38,0
202,39,0
202,40,0
202,41,0
202,42,0
202,43,0
202,44,0
202,45,0
202,46,0
202,47,0
202,48,0
202,49,0
202,50,0
202,51,0
202,52,0
203,1,0
203,2,0
203,3,0
203,4,0
203,5,0
203,6,0
203,7,0
203,8,0
203,9,0
203,10,0
203,11,0
203,12,0
203,13,0
203,14,0
203,15,0
203,16,0
203,17,0
203,18,0
203,19,0
203,20,0
203,21,0
203,22,0
203,23,0
203,24,0
203,25,0
203,26,0
203,27,0
203,28,0
203,29,0
203,30,0
203,31,0
203,32,0
203,33,0
203,34,0
203,35,0
203,36,0
203,37,0
203,38,0
203,39,0
203,40,0
203,41,0
203,42,0
203,43,0
203,44,0
203,45,0
203,46,0
203,47,0
203,48,0
203,49,0
203,50,0
203,51,0
203,52,0
204,1,0
204,2,0
204,3,0
204,4,0
204,5,0
204,6,0
204,7,0
204,8,0
204,9,0
204,10,0
204,11,0
204,12,0
204,13,0
204,14,0
204,15,0
204,16,0
204,17,0
204,18,0
204,19,0
204,20,0
204,21,0
204,22,0
204,23,0
204,24,0
204,25,0
204,26,0
204,27,0
204,28,0
204,29,0
204,30,0
204,31,0
204,32,0
204,33,0
204,34,0
204,35,0
204,36,0
204,37,0
204,38,0
204,39,0
204,40,0
204,41,0
204,42,0
204,43,0
204,44,0
204,45,0
204,46,0
204,47,0
204,48,0
204,49,0
204,50,0
204,51,0
204,52,0
205,1,0
205,2,0
205,3,0
205,4,0
205,5,0
205,6,0
205,7,0
205,8,0
205,9,0
205,10,0
205,11,0
205,12,0
205,13,0
205,14,0
205,15,0
205,16,0
205,17,0
205,18,0
205,19,0
205,20,0
205,21,0
205,22,0
205,23,0
205,24,0
205,25,0
205,26,0
205,27,0
205,28,0
205,29,0
205,30,0
205,31,0
205,32,0.857142857142857
205,33,1
205,34,1
205,35,1
205,36,1
205,37,1
205,38,1
205,39,0
205,40,0.714285714285714
205,41,1
205,42,1
205,43,1
205,44,2
205,45,1
205,46,1.71428571428571
205,47,2
205,48,2
205,49,2
205,50,2
205,51,1
205,52,0
207,1,0
207,2,0
207,3,0
207,4,0
207,5,0
207,6,0
207,7,0
207,8,0
207,9,0
207,10,0
207,11,0
207,12,0
207,13,0
207,14,0
207,15,0
207,16,0
207,17,0
207,18,0
207,19,0
207,20,0
207,21,0
207,22,0
207,23,0
207,24,0
207,25,0
207,26,0
207,27,0
207,28,0
207,29,0
207,30,0
207,31,0
207,32,0
207,33,0
207,34,0
207,35,0
207,36,0
207,37,0
207,38,0
207,39,0
207,40,0
207,41,0
207,42,0
207,43,0
207,44,0
207,45,0
207,46,0
207,47,0
207,48,0
207,49,0
207,50,0
207,51,0
207,52,0
208,1,1
208,2,1
208,3,1
208,4,1
208,5,1
208,6,1.71428571428571
208,7,2
208,8,1
208,9,1
208,10,1
208,11,1
208,12,1
208,13,0
208,14,0
208,15,0
208,16,0
208,17,0
208,18,0
208,19,1
208,20,1
208,21,1
208,22,1
208,23,1
208,24,1
208,25,1
208,26,0
208,27,0
208,28,0
208,29,0
208,30,0
208,31,0
208,32,0.857142857142857
208,33,1
208,34,1
208,35,1
208,36,1
208,37,1
208,38,1
208,39,0
208,40,0
208,41,0
208,42,0.714285714285714
208,43,1
208,44,2
208,45,2
208,46,2
208,47,1
208,48,1
208,49,1.71428571428571
208,50,2
208,51,2
208,52,0.857142857142857
209,1,0
209,2,0
209,3,0
209,4,0
209,5,0
209,6,0
209,7,0
209,8,0
209,9,0
209,10,0
209,11,0
209,12,0
209,13,0
209,14,0
209,15,0
209,16,0
209,17,0
209,18,0
209,19,1
209,20,1
209,21,1
209,22,1
209,23,1
209,24,1
209,25,1
209,26,0
209,27,0
209,28,0.714285714285714
209,29,1
209,30,1
209,31,1
209,32,1.85714285714286
209,33,1
209,34,1
209,35,1
209,36,1
209,37,1
209,38,1
209,39,0
209,40,0
209,41,0
209,42,0
209,43,0
209,44,1
209,45,1
209,46,1
209,47,1
209,48,1
209,49,1.71428571428571
209,50,2
209,51,2
209,52,0.857142857142857
210,1,0
210,2,0
210,3,0
210,4,0
210,5,0
210,6,0.714285714285714
210,7,1
210,8,1
210,9,1
210,10,1
210,11,1
210,12,1
210,13,0
210,14,0
210,15,0
210,16,0
210,17,0
210,18,0
210,19,1
210,20,1
210,21,1
210,22,1
210,23,1
210,24,1
210,25,1
210,26,0
210,27,0
210,28,0
210,29,0
210,30,0
210,31,0
210,32,0.857142857142857
210,33,1
210,34,1
210,35,1
210,36,2
210,37,2
210,38,2
210,39,1
210,40,1
210,41,1
210,42,1
210,43,1
210,44,2
210,45,1.42857142857143
210,46,1
210,47,1
210,48,2
210,49,2
210,50,2
210,51,2
210,52,0.857142857142857
211,1,0
211,2,0
211,3,0
211,4,0
211,5,0
211,6,0
211,7,0
211,8,0
211,9,0
211,10,0
211,11,0
211,12,0
211,13,0
211,14,0
211,15,0
211,16,0
211,17,0
211,18,0
211,19,0
211,20,0
211,21,0
211,22,0
211,23,0
211,24,0
211,25,0
211,26,0
211,27,0
211,28,0
211,29,0
211,30,0
211,31,0
211,32,0.857142857142857
211,33,1
211,34,1
211,35,1
211,36,1
211,37,1
211,38,1
211,39,0
211,40,0
211,41,0
211,42,0
211,43,0
211,44,1
211,45,1
211,46,1
211,47,1
211,48,1
211,49,1
211,50,1
211,51,1
211,52,0
212,1,0
212,2,0
212,3,0
212,4,0
212,5,0
212,6,0.714285714285714
212,7,1
212,8,1
212,9,1
212,10,1
212,11,1
212,12,1
212,13,0
212,14,0
212,15,0
212,16,0
212,17,0
212,18,0
212,19,1
212,20,1
212,21,1
212,22,1
212,23,1
212,24,1
212,25,1
212,26,0
212,27,0
212,28,0
212,29,0
212,30,0
212,31,0
212,32,0
212,33,0
212,34,0
212,35,0
212,36,1
212,37,1
212,38,1
212,39,1
212,40,1
212,41,1
212,42,1
212,43,1
212,44,2
212,45,1.42857142857143
212,46,1
212,47,1
212,48,1
212,49,1
212,50,1
212,51,1
212,52,0
213,1,0
213,2,0
213,3,0
213,4,0
213,5,0
213,6,0
213,7,0
213,8,0
213,9,0
213,10,0
213,11,0
213,12,0
213,13,0
213,14,0
213,15,0
213,16,0
213,17,0
213,18,0
213,19,0
213,20,0
213,21,0
213,22,0
213,23,0
213,24,0
213,25,0
213,26,0
213,27,0
213,28,0
213,29,0
213,30,0
213,31,0
213,32,0
213,33,0
213,34,0
213,35,0
213,36,0
213,37,0
213,38,0
213,39,0
213,40,0
213,41,0
213,42,0
213,43,0
213,44,0
213,45,0
213,46,0
213,47,0
213,48,0
213,49,0
213,50,0
213,51,0
213,52,0
214,1,1
214,2,1
214,3,1
214,4,1
214,5,1
214,6,1
214,7,1
214,8,0
214,9,0
214,10,0
214,11,0
214,12,0
214,13,0
214,14,0
214,15,0
214,16,0
214,17,0
214,18,0
214,19,1
214,20,1
214,21,1
214,22,1
214,23,1
214,24,1
214,25,1
214,26,0
214,27,0
214,28,0
214,29,0
214,30,0
214,31,0
214,32,0.857142857142857
214,33,1
214,34,1
214,35,1
214,36,1
214,37,1
214,38,1
214,39,0
214,40,0
214,41,0
214,42,0
214,43,0
214,44,1
214,45,1
214,46,1
214,47,1
214,48,1
214,49,1
214,50,1
214,51,1
214,52,0
215,1,0
215,2,0
215,3,0
215,4,0
215,5,0
215,6,0
215,7,0
215,8,0
215,9,0
215,10,0
215,11,0
215,12,0
215,13,0
215,14,0
215,15,0
215,16,0
215,17,0
215,18,0
215,19,0
215,20,0
215,21,0
215,22,0
215,23,0
215,24,0
215,25,0
215,26,0
215,27,0
215,28,0
215,29,0
215,30,0
215,31,0
215,32,0.857142857142857
215,33,1
215,34,1
215,35,1
215,36,1
215,37,1
215,38,1
215,39,0
215,40,0
215,41,0
215,42,0
215,43,0
215,44,0
215,45,0
215,46,0
215,47,0
215,48,0
215,49,0
215,50,0
215,51,0
215,52,0
216,1,0
216,2,0
216,3,0
216,4,0
216,5,0
216,6,0
216,7,0
216,8,0
216,9,0
216,10,0
216,11,0
216,12,0
216,13,0
216,14,0
216,15,0
216,16,0
216,17,0
216,18,0
216,19,1
216,20,1
216,21,1
216,22,1
216,23,1
216,24,1
216,25,1
216,26,0
216,27,0
216,28,0
216,29,0
216,30,0
216,31,0
216,32,0.857142857142857
216,33,1
216,34,1
216,35,1
216,36,1
216,37,1
216,38,1
216,39,0
216,40,0
216,41,0
216,42,0
216,43,0
216,44,0
216,45,0
216,46,0
216,47,0
216,48,0
216,49,0
216,50,0
216,51,0
216,52,0
217,1,0
217,2,0
217,3,0
217,4,0
217,5,0
217,6,0
217,7,0
217,8,0
217,9,0
217,10,0
217,11,0
217,12,0
217,13,0
217,14,0
217,15,0
217,16,0
217,17,0
217,18,0
217,19,1
217,20,1
217,21,1
217,22,1
217,23,1
217,24,1
217,25,1
217,26,0
217,27,0
217,28,0
217,29,0
217,30,0
217,31,0
217,32,0
217,33,0
217,34,0
217,35,0
217,36,0
217,37,0
217,38,0
217,39,0
217,40,0
217,41,0
217,42,0
217,43,0
217,44,0
217,45,0
217,46,0
217,47,0
217,48,0
217,49,0.714285714285714
217,50,1
217,51,1
217,52,0.857142857142857
218,1,0
218,2,0
218,3,0
218,4,0
218,5,0
218,6,0
218,7,0
218,8,0
218,9,0
218,10,0
218,11,0
218,12,0
218,13,0
218,14,0
218,15,0
218,16,0
218,17,0
218,18,0
218,19,1
218,20,1
218,21,1
218,22,1
218,23,1
218,24,1
218,25,1
218,26,0
218,27,0
218,28,0
218,29,0
218,30,0
218,31,0
218,32,0.857142857142857
218,33,1
218,34,1
218,35,1
218,36,1
218,37,1
218,38,1
218,39,0
218,40,0
218,41,0
218,42,0.714285714285714
218,43,1
218,44,2
218,45,2
218,46,2
218,47,1
218,48,1
218,49,1
218,50,1
218,51,1
218,52,0
219,1,0
219,2,0
219,3,0
219,4,0
219,5,0
219,6,0.714285714285714
219,7,1
219,8,1
219,9,1
219,10,1
219,11,1
219,12,1
219,13,0
219,14,0
219,15,0
219,16,0
219,17,0
219,18,0
219,19,1
219,20,1
219,21,1
219,22,1
219,23,1
219,24,1
219,25,1
219,26,0
219,27,0
219,28,0.714285714285714
219,29,1
219,30,1
219,31,1
219,32,1.85714285714286
219,33,1
219,34,1
219,35,1
219,36,1
219,37,1
219,38,1
219,39,0
219,40,0
219,41,0
219,42,0
219,43,0
219,44,1
219,45,1
219,46,1
219,47,1
219,48,1
219,49,1
219,50,1
219,51,1
219,52,0.571428571428571
220,1,0
220,2,0
220,3,0
220,4,0
220,5,0
220,6,0
220,7,0
220,8,0
220,9,0
220,10,0
220,11,0
220,12,0
220,13,0
220,14,0
220,15,0
220,16,0
220,17,0
220,18,0
220,19,0
220,20,0
220,21,0
220,22,0.714285714285714
220,23,1
220,24,1
220,25,1
220,26,1
220,27,0
220,28,0
220,29,0
220,30,0
220,31,0
220,32,0.857142857142857
220,33,1
220,34,1
220,35,1
220,36,1
220,37,1
220,38,1
220,39,0
220,40,0
220,41,0
220,42,0
220,43,0
220,44,1
220,45,1
220,46,1
220,47,1
220,48,1
220,49,1
220,50,1
220,51,1
220,52,0
221,1,0
221,2,0
221,3,0
221,4,0
221,5,0
221,6,0
221,7,0
221,8,0
221,9,0
221,10,0
221,11,0
221,12,0
221,13,0
221,14,0
221,15,0
221,16,0
221,17,0
221,18,0
221,19,1
221,20,1
221,21,1
221,22,1
221,23,1
221,24,1
221,25,1
221,26,0
221,27,0
221,28,0
221,29,0
221,30,0
221,31,0
221,32,0.857142857142857
221,33,1
221,34,1
221,35,1
221,36,1
221,37,1
221,38,1
221,39,0
221,40,0
221,41,0
221,42,0
221,43,0
221,44,1
221,45,1
221,46,1
221,47,1
221,48,1
221,49,1
221,50,1
221,51,1
221,52,0
222,1,0
222,2,0
222,3,0
222,4,0
222,5,0
222,6,0
222,7,0
222,8,0
222,9,0
222,10,0
222,11,0
222,12,0
222,13,0
222,14,0
222,15,0
222,16,0
222,17,0
222,18,0
222,19,1
222,20,1
222,21,1
222,22,1
222,23,1
222,24,1
222,25,1
222,26,0
222,27,0
222,28,0
222,29,0
222,30,0
222,31,0
222,32,0.857142857142857
222,33,1
222,34,1
222,35,1
222,36,1
222,37,1
222,38,1
222,39,0
222,40,0
222,41,0
222,42,0
222,43,0
222,44,1
222,45,1
222,46,1
222,47,1
222,48,1
222,49,1
222,50,1
222,51,1
222,52,0
223,1,0
223,2,0
223,3,0
223,4,0
223,5,0
223,6,0
223,7,0
223,8,0
223,9,0
223,10,0
223,11,0
223,12,0
223,13,0
223,14,0
223,15,0
223,16,0
223,17,0
223,18,0
223,19,1
223,20,1
223,21,1
223,22,1
223,23,1
223,24,1
223,25,1
223,26,0
223,27,0
223,28,0
223,29,0
223,30,0
223,31,0
223,32,0.857142857142857
223,33,1
223,34,1
223,35,1
223,36,2
223,37,2
223,38,2
223,39,1
223,40,1
223,41,1
223,42,1
223,43,1
223,44,1
223,45,0.428571428571429
223,46,0
223,47,0
223,48,1
223,49,1
223,50,1
223,51,1
223,52,0.857142857142857
224,1,0
224,2,0
224,3,0
224,4,0
224,5,0
224,6,0
224,7,0
224,8,0
224,9,0
224,10,0
224,11,0
224,12,0
224,13,0
224,14,0
224,15,0
224,16,0
224,17,0
224,18,0
224,19,0
224,20,0
224,21,0
224,22,0
224,23,0
224,24,0
224,25,0
224,26,0
224,27,0
224,28,0
224,29,0
224,30,0
224,31,0
224,32,0
224,33,0
224,34,0
224,35,0
224,36,0
224,37,0
224,38,0
224,39,0
224,40,0
224,41,0
224,42,0
224,43,0
224,44,0
224,45,0
224,46,0
224,47,0
224,48,0
224,49,0
224,50,0
224,51,0
224,52,0
225,1,0
225,2,0
225,3,0
225,4,0
225,5,0
225,6,0
225,7,0
225,8,0
225,9,0
225,10,0
225,11,0
225,12,0
225,13,0
225,14,0
225,15,0
225,16,0
225,17,0
225,18,0
225,19,0
225,20,0
225,21,0
225,22,0
225,23,0
225,24,0
225,25,0
225,26,0
225,27,0
225,28,0
225,29,0
225,30,0
225,31,0
225,32,0
225,33,0
225,34,0
225,35,0
225,36,0
225,37,0
225,38,0
225,39,0
225,40,0
225,41,0
225,42,0
225,43,0
225,44,0
225,45,0
225,46,0
225,47,0
225,48,0
225,49,0
225,50,0
225,51,0
225,52,0
226,1,0
226,2,0
226,3,0
226,4,0
226,5,0
226,6,0
226,7,0
226,8,0
226,9,0
226,10,0
226,11,0
226,12,0
226,13,0
226,14,0
226,15,0
226,16,0
226,17,0
226,18,0
226,19,1
226,20,1
226,21,1
226,22,1
226,23,1
226,24,1
226,25,1
226,26,0
226,27,0
226,28,0
226,29,0
226,30,0
226,31,0
226,32,0
226,33,0
226,34,0
226,35,0
226,36,0
226,37,0
226,38,0
226,39,0
226,40,0
226,41,0
226,42,0
226,43,0
226,44,0
226,45,0
226,46,0
226,47,0
226,48,0
226,49,0
226,50,0
226,51,0
226,52,0
227,1,0
227,2,0
227,3,0
227,4,0
227,5,0
227,6,0
227,7,0
227,8,0
227,9,0
227,10,0
227,11,0
227,12,0
227,13,0
227,14,0
227,15,0
227,16,0
227,17,0
227,18,0
227,19,0
227,20,0
227,21,0
227,22,0
227,23,0
227,24,0
227,25,0
227,26,0
227,27,0
227,28,0
227,29,0
227,30,0
227,31,0
227,32,0
227,33,0
227,34,0
227,35,0
227,36,0
227,37,0
227,38,0
227,39,0
227,40,0
227,41,0
227,42,0
227,43,0
227,44,1
227,45,1
227,46,1
227,47,1
227,48,1
227,49,1
227,50,1
227,51,1
227,52,0
228,1,0
228,2,0
228,3,0
228,4,0
228,5,0
228,6,0
228,7,0
228,8,0
228,9,0
228,10,0
228,11,0
228,12,0
228,13,0
228,14,0
228,15,0
228,16,0
228,17,0
228,18,0
228,19,0
228,20,0
228,21,0
228,22,0
228,23,0
228,24,0
228,25,0
228,26,0
228,27,0
228,28,0
228,29,0
228,30,0
228,31,0
228,32,0.857142857142857
228,33,1
228,34,1
228,35,1
228,36,1
228,37,1
228,38,1
228,39,0
228,40,0
228,41,0
228,42,0
228,43,0
228,44,1
228,45,1
228,46,1
228,47,1
228,48,1
228,49,1
228,50,1
228,51,1
228,52,0
229,1,0
229,2,0
229,3,0
229,4,0
229,5,0
229,6,0
229,7,0
229,8,0
229,9,0
229,10,0
229,11,0
229,12,0
229,13,0
229,14,0
229,15,0
229,16,0
229,17,0
229,18,0
229,19,0
229,20,0
229,21,0
229,22,0
229,23,0
229,24,0
229,25,0
229,26,0
229,27,0
229,28,0
229,29,0
229,30,0
229,31,0
229,32,0
229,33,0
229,34,0
229,35,0
229,36,0
229,37,0
229,38,0
229,39,0
229,40,0
229,41,0
229,42,0
229,43,0
229,44,0
229,45,0
229,46,0
229,47,0
229,48,0
229,49,0
229,50,0
229,51,0
229,52,0
230,1,0
230,2,0
230,3,0
230,4,0
230,5,0
230,6,0
230,7,0
230,8,0
230,9,0
230,10,0
230,11,0
230,12,0
230,13,0
230,14,0
230,15,0
230,16,0
230,17,0
230,18,0
230,19,1
230,20,1
230,21,1
230,22,1
230,23,1
230,24,1
230,25,1
230,26,0
230,27,0
230,28,0
230,29,0
230,30,0
230,31,0
230,32,0.857142857142857
230,33,1
230,34,1
230,35,1
230,36,1
230,37,1
230,38,1
230,39,0
230,40,0
230,41,0
230,42,0
230,43,0
230,44,1
230,45,1
230,46,1
230,47,1
230,48,1
230,49,1
230,50,1
230,51,1
230,52,0
231,1,0
231,2,0
231,3,0
231,4,0
231,5,0
231,6,0
231,7,0
231,8,0
231,9,0
231,10,0
231,11,0
231,12,0
231,13,0
231,14,0
231,15,0
231,16,0
231,17,0
231,18,0
231,19,0
231,20,0
231,21,0
231,22,0
231,23,0
231,24,0
231,25,0
231,26,0
231,27,0
231,28,0
231,29,0
231,30,0
231,31,0
231,32,0
231,33,0
231,34,0
231,35,0
231,36,0
231,37,0
231,38,0
231,39,0
231,40,0
231,41,0
231,42,0
231,43,0
231,44,0
231,45,0
231,46,0
231,47,0
231,48,0
231,49,0
231,50,0
231,51,0
231,52,0
232,1,0
232,2,0
232,3,0
232,4,0
232,5,0
232,6,0
232,7,0
232,8,0
232,9,0
232,10,0
232,11,0
232,12,0
232,13,0
232,14,0
232,15,0
232,16,0
232,17,0
232,18,0
232,19,1
232,20,1
232,21,1
232,22,1
232,23,1
232,24,1
232,25,1
232,26,0
232,27,0
232,28,0.714285714285714
232,29,1
232,30,1
232,31,1
232,32,1.85714285714286
232,33,2
232,34,2
232,35,1
232,36,1
232,37,1
232,38,1
232,39,0
232,40,0.714285714285714
232,41,1
232,42,1
232,43,1
232,44,2
232,45,1
232,46,1
232,47,1
232,48,1
232,49,1
232,50,1
232,51,1
232,52,0
233,1,0
233,2,0
233,3,0
233,4,0
233,5,0
233,6,0
233,7,0
233,8,0
233,9,0
233,10,0
233,11,0
233,12,0
233,13,0
233,14,0
233,15,0
233,16,0
233,17,0
233,18,0
233,19,0
233,20,0
233,21,0
233,22,0
233,23,0
233,24,0
233,25,0
233,26,0
233,27,0
233,28,0
233,29,0
233,30,0
233,31,0
233,32,0
233,33,0
233,34,0
233,35,0
233,36,0
233,37,0
233,38,0
233,39,0
233,40,0
233,41,0
233,42,0
233,43,0
233,44,0
233,45,0
233,46,0
233,47,0
233,48,0
233,49,0
233,50,0
233,51,0
233,52,0
234,1,0
234,2,0
234,3,0
234,4,0
234,5,0
234,6,0
234,7,0
234,8,0
234,9,0
234,10,0
234,11,0
234,12,0
234,13,0
234,14,0
234,15,0
234,16,0
234,17,0
234,18,0
234,19,0
234,20,0
234,21,0
234,22,0
234,23,0
234,24,0
234,25,0
234,26,0
234,27,0
234,28,0
234,29,0
234,30,0
234,31,0
234,32,0
234,33,0
234,34,0
234,35,0
234,36,0
234,37,0
234,38,0
234,39,0
234,40,0
234,41,0
234,42,0
234,43,0
234,44,0
234,45,0
234,46,0
234,47,0
234,48,0
234,49,0
234,50,0
234,51,0
234,52,0
235,1,0
235,2,0
235,3,0
235,4,0
235,5,0
235,6,0.714285714285714
235,7,1
235,8,1
235,9,1
235,10,1
235,11,1
235,12,1
235,13,0
235,14,0
235,15,0
235,16,0
235,17,0
235,18,0
235,19,1
235,20,1
235,21,1
235,22,1.71428571428571
235,23,2
235,24,2
235,25,2
235,26,1
235,27,0
235,28,0
235,29,0
235,30,0
235,31,0
235,32,0.857142857142857
235,33,1
235,34,1
235,35,1
235,36,2
235,37,2
235,38,2
235,39,1
235,40,1
235,41,1
235,42,1
235,43,1
235,44,2
235,45,1.42857142857143
235,46,1
235,47,1
235,48,1
235,49,1
235,50,1
235,51,1
235,52,0
236,1,1
236,2,1
236,3,1
236,4,1
236,5,1
236,6,1
236,7,1
236,8,0
236,9,0
236,10,0
236,11,0
236,12,0
236,13,0
236,14,0
236,15,0
236,16,0
236,17,0
236,18,0
236,19,0
236,20,0
236,21,0
236,22,0
236,23,0
236,24,0
236,25,0
236,26,0
236,27,0
236,28,0
236,29,0
236,30,0
236,31,0
236,32,0
236,33,0
236,34,0
236,35,0
236,36,0
236,37,0
236,38,0
236,39,0
236,40,0
236,41,0
236,42,0
236,43,0
236,44,0
236,45,0
236,46,0
236,47,0
236,48,0
236,49,0
236,50,0
236,51,0
236,52,0
237,1,0
237,2,0
237,3,0
237,4,0
237,5,0
237,6,0
237,7,0
237,8,0
237,9,0
237,10,0
237,11,0
237,12,0
237,13,0
237,14,0
237,15,0
237,16,0
237,17,0
237,18,0
237,19,0
237,20,0
237,21,0
237,22,0
237,23,0
237,24,0
237,25,0
237,26,0
237,27,0
237,28,0
237,29,0
237,30,0
237,31,0
237,32,0
237,33,0
237,34,0
237,35,0
237,36,0
237,37,0
237,38,0
237,39,0
237,40,0
237,41,0
237,42,0
237,43,0
237,44,0
237,45,0
237,46,0
237,47,0
237,48,0
237,49,0
237,50,0
237,51,0
237,52,0
238,1,0
238,2,0
238,3,0
238,4,0
238,5,0
238,6,0
238,7,0
238,8,0
238,9,0
238,10,0
238,11,0
238,12,0
238,13,0
238,14,0
238,15,0
238,16,0
238,17,0
238,18,0
238,19,0
238,20,0
238,21,0
238,22,0
238,23,0
238,24,0
238,25,0
238,26,0
238,27,0
238,28,0
238,29,0
238,30,0
238,31,0
238,32,0
238,33,0
238,34,0
238,35,0
238,36,0
238,37,0
238,38,0
238,39,0
238,40,0
238,41,0
238,42,0
238,43,0
238,44,0
238,45,0
238,46,0
238,47,0
238,48,0
238,49,0
238,50,0
238,51,0
238,52,0
239,1,0
239,2,0
239,3,0
239,4,0
239,5,0
239,6,0.714285714285714
239,7,1
239,8,1
239,9,1
239,10,1.71428571428571
239,11,2
239,12,2
239,13,1
239,14,1
239,15,0
239,16,0
239,17,0
239,18,0
239,19,1
239,20,1
239,21,1
239,22,1
239,23,1
239,24,1
239,25,1
239,26,0
239,27,0
239,28,0
239,29,0
239,30,0
239,31,0
239,32,0.857142857142857
239,33,1
239,34,1
239,35,1
239,36,2
239,37,2
239,38,2
239,39,1
239,40,1
239,41,1
239,42,1
239,43,1
239,44,2
239,45,1.42857142857143
239,46,1
239,47,1
239,48,2
239,49,2.71428571428571
239,50,3
239,51,3
239,52,1.71428571428571
240,1,0
240,2,0
240,3,0
240,4,0
240,5,0
240,6,0
240,7,0
240,8,0
240,9,0
240,10,0
240,11,0
240,12,0
240,13,0
240,14,0
240,15,0
240,16,0
240,17,0
240,18,0
240,19,0
240,20,0
240,21,0
240,22,0
240,23,0
240,24,0
240,25,0
240,26,0
240,27,0
240,28,0
240,29,0
240,30,0
240,31,0
240,32,0
240,33,0
240,34,0
240,35,0
240,36,0
240,37,0
240,38,0
240,39,0
240,40,0
240,41,0
240,42,0
240,43,0
240,44,0
240,45,0
240,46,0
240,47,0
240,48,0
240,49,0
240,50,0
240,51,0
240,52,0
241,1,0
241,2,0
241,3,0
241,4,0
241,5,0
241,6,0
241,7,0
241,8,0
241,9,0
241,10,0
241,11,0
241,12,0
241,13,0
241,14,0
241,15,0
241,16,0
241,17,0
241,18,0
241,19,0
241,20,0
241,21,0
241,22,0
241,23,0
241,24,0
241,25,0
241,26,0
241,27,0
241,28,0
241,29,0
241,30,0
241,31,0
241,32,0
241,33,0
241,34,0
241,35,0
241,36,0
241,37,0
241,38,0
241,39,0
241,40,0
241,41,0
241,42,0
241,43,0
241,44,0
241,45,0
241,46,0
241,47,0
241,48,0
241,49,0
241,50,0
241,51,0
241,52,0
242,1,0
242,2,0
242,3,0
242,4,0
242,5,0
242,6,0
242,7,0
242,8,0
242,9,0
242,10,0
242,11,0
242,12,0
242,13,0
242,14,0
242,15,0
242,16,0
242,17,0
242,18,0
242,19,1
242,20,1
242,21,1
242,22,1
242,23,1
242,24,1
242,25,1
242,26,0
242,27,0
242,28,0
242,29,0
242,30,0
242,31,0
242,32,0.857142857142857
242,33,1
242,34,1
242,35,1
242,36,1
242,37,1
242,38,1
242,39,0
242,40,0
242,41,0
242,42,0
242,43,0
242,44,1
242,45,1
242,46,1.71428571428571
242,47,2
242,48,2
242,49,2
242,50,2
242,51,1
242,52,0
243,1,0
243,2,0
243,3,0
243,4,0
243,5,0
243,6,0
243,7,0
243,8,0
243,9,0
243,10,0
243,11,0
243,12,0
243,13,0
243,14,0
243,15,0
243,16,0
243,17,1
243,18,1
243,19,2
243,20,2
243,21,2
243,22,1.71428571428571
243,23,2
243,24,2
243,25,2
243,26,1
243,27,0
243,28,0
243,29,0
243,30,0
243,31,0
243,32,0.857142857142857
243,33,1
243,34,1
243,35,1
243,36,1
243,37,1
243,38,1
243,39,0
243,40,0
243,41,0
243,42,0
243,43,0
243,44,1
243,45,1
243,46,1
243,47,1
243,48,1
243,49,1.71428571428571
243,50,2
243,51,2
243,52,1.42857142857143
244,1,0
244,2,0
244,3,0
244,4,0
244,5,0
244,6,0
244,7,0
244,8,0
244,9,0
244,10,0
244,11,0
244,12,0
244,13,0
244,14,0
244,15,0
244,16,0
244,17,0
244,18,0
244,19,0
244,20,0
244,21,0
244,22,0
244,23,0
244,24,0
244,25,0
244,26,0
244,27,0
244,28,0
244,29,0
244,30,0
244,31,0
244,32,0
244,33,0
244,34,0
244,35,0
244,36,0
244,37,0
244,38,0
244,39,0
244,40,0
244,41,0
244,42,0
244,43,0
244,44,0
244,45,0
244,46,0
244,47,0
244,48,0
244,49,0
244,50,0
244,51,0
244,52,0
245,1,0
245,2,0
245,3,0
245,4,0
245,5,0
245,6,0
245,7,0
245,8,0
245,9,0
245,10,0
245,11,0
245,12,0
245,13,0
245,14,0
245,15,0
245,16,0
245,17,0
245,18,0
245,19,1
245,20,1
245,21,1
245,22,1
245,23,1
245,24,1
245,25,1
245,26,0
245,27,0
245,28,0
245,29,0
245,30,0
245,31,0
245,32,0
245,33,0
245,34,0
245,35,0
245,36,0
245,37,0
245,38,0
245,39,0
245,40,0
245,41,0
245,42,0
245,43,0
245,44,0
245,45,0
245,46,0
245,47,0
245,48,0
245,49,0
245,50,0
245,51,0
245,52,0
246,1,0
246,2,0
246,3,0
246,4,0
246,5,0
246,6,0
246,7,0
246,8,0
246,9,0
246,10,0
246,11,0
246,12,0
246,13,0
246,14,0
246,15,0
246,16,0
246,17,0
246,18,0
246,19,1
246,20,1
246,21,1
246,22,1
246,23,1
246,24,1
246,25,1
246,26,0
246,27,0
246,28,0
246,29,0
246,30,0
246,31,0
246,32,0
246,33,0
246,34,0
246,35,0
246,36,0
246,37,0
246,38,0
246,39,0
246,40,0
246,41,0
246,42,0
246,43,0
246,44,1
246,45,1
246,46,1
246,47,1
246,48,1
246,49,1
246,50,1
246,51,1
246,52,0
247,1,0
247,2,0
247,3,0
247,4,0
247,5,0
247,6,0
