"household_id","week","daily_amount_spent"
467,5,1.36714285714286
467,6,3.92285714285714
467,7,8.83714285714286
467,8,2.22428571428571
467,9,7.87571428571429
467,10,0.954285714285714
467,11,5.97857142857143
467,12,1.36857142857143
467,13,2.37285714285714
467,14,1.66285714285714
467,15,2.94
467,16,8.82142857142857
467,17,0
467,18,1.97857142857143
467,19,0
467,20,7.73285714285714
467,21,0
467,22,1.14714285714286
467,23,7.80714285714286
467,24,2.37857142857143
467,25,7.93142857142857
467,26,7.12714285714286
467,27,0
467,28,1.08571428571429
467,29,3.80285714285714
467,30,5.91428571428571
467,31,1.58571428571429
467,32,2.28142857142857
467,33,0
467,34,0.57
467,35,3.66571428571429
467,36,4.85428571428571
467,37,0
467,38,1.42571428571429
467,39,6.80571428571429
467,40,5.18571428571429
467,41,8.07142857142857
467,42,0
467,43,2.99142857142857
467,44,7.7
467,45,6.70285714285714
467,46,9.98285714285714
467,47,20.1871428571429
467,48,20.1014285714286
467,49,5.86
467,50,5.56428571428571
467,51,7.91857142857143
467,52,1.25428571428571
468,1,25.3
468,2,12.9571428571429
468,3,2.44857142857143
468,4,8.12428571428572
468,5,30.3428571428571
468,6,7.25142857142857
468,7,12.94
468,8,1.96142857142857
468,9,0.595714285714286
468,10,10.9471428571429
468,11,11.5642857142857
468,12,5.30714285714286
468,13,10.11
468,14,4.47857142857143
468,15,8.73571428571429
468,16,3.87285714285714
468,17,15.9371428571429
468,18,3.00285714285714
468,19,11.7885714285714
468,20,8.47
468,21,4.73857142857143
468,22,5.16428571428571
468,23,5.44285714285714
468,24,7.56571428571429
468,25,11.5014285714286
468,26,4.57285714285714
468,27,4.62857142857143
468,28,1.31571428571429
468,29,11.5442857142857
468,30,6.39
468,31,16.5428571428571
468,32,7.60142857142857
468,33,2.71428571428571
468,34,14.4442857142857
468,35,8.36285714285714
468,36,2.48
468,37,1.66428571428571
468,38,7.58857142857143
468,39,10.3742857142857
468,40,7.40142857142857
468,41,6.18714285714286
468,42,3.22142857142857
468,43,11.6471428571429
468,44,19.8371428571429
468,45,3.44142857142857
468,46,3.47428571428571
468,47,17.5828571428571
468,48,7.40142857142857
468,49,28.9914285714286
468,50,18.6457142857143
468,51,23.9914285714286
468,52,14.6057142857143
469,1,11.1714285714286
469,2,0
469,3,0
469,4,0
469,5,0.854285714285714
469,6,13.4328571428571
469,7,0
469,8,8.62142857142857
469,9,20.8428571428571
469,10,2.38
469,11,4.73714285714286
469,12,20.0014285714286
469,13,1.75285714285714
469,14,7.26285714285714
469,15,7.28714285714286
469,16,0
469,17,35.5342857142857
469,18,25.0142857142857
469,19,5.87142857142857
469,20,0
469,21,22.9528571428571
469,22,1.98
469,23,40.2542857142857
469,24,18.72
469,25,0.534285714285714
469,26,0
469,27,2.91857142857143
469,28,32.2371428571429
469,29,2.49
469,30,32.31
469,31,5.94
469,32,16.1585714285714
469,33,17.83
469,34,6.63428571428571
469,35,0
469,36,14.3114285714286
469,37,6.68714285714286
469,38,3.83
469,39,8.43285714285714
469,40,7.48142857142857
469,41,33.1942857142857
469,42,9.19285714285714
469,43,0
469,44,7.29857142857143
469,45,0
469,46,14.71
469,47,23.4114285714286
469,48,0
469,49,7.77285714285714
469,50,22.2128571428571
469,51,17.9371428571429
469,52,6.84571428571429
470,1,2.41
470,2,3.86428571428571
470,3,1.61285714285714
470,4,6.52571428571429
470,5,1.79571428571429
470,6,2.55857142857143
470,7,3.61428571428571
470,8,3.11714285714286
470,9,3.81285714285714
470,10,5.08714285714286
470,11,2.69428571428571
470,12,1.62714285714286
470,13,1.38
470,14,4.38428571428571
470,15,1.90285714285714
470,16,2.12142857142857
470,17,7.19428571428571
470,18,3.77
470,19,10.3614285714286
470,20,7.98571428571429
470,21,2.24714285714286
470,22,7.33
470,23,2.25714285714286
470,24,0
470,25,6.17571428571429
470,26,3.39714285714286
470,27,3.04285714285714
470,28,3.46714285714286
470,29,1.52571428571429
470,30,1.97857142857143
470,31,6.46571428571429
470,32,1.76571428571429
470,33,0
470,34,1.50571428571429
470,35,8.74857142857143
470,36,1.42571428571429
470,37,1.68285714285714
470,38,3.81714285714286
470,39,6.26714285714286
470,40,7.23428571428571
470,41,0
470,42,5.24
470,43,2.34571428571429
470,44,0
470,45,2.44857142857143
470,46,2.43
470,47,2.26714285714286
470,48,1.35571428571429
470,49,5.49857142857143
470,50,0
470,51,3.64857142857143
470,52,0
471,1,4.62428571428571
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
471,7,0
471,8,0
471,9,4.87
471,10,2.55142857142857
471,11,4.37571428571429
471,12,0
471,13,2.71142857142857
471,14,0
471,15,0
471,16,3.36428571428571
471,17,0
471,18,0
471,19,0
471,20,0
471,21,4.42428571428571
471,22,0
471,23,0
471,24,0
471,25,7.03857142857143
471,26,2.63857142857143
471,27,0
471,28,0
471,29,0
471,30,0.698571428571429
471,31,0
471,32,0
471,33,8.64142857142857
471,34,0
471,35,7.92857142857143
471,36,0
471,37,2.54
471,38,0
471,39,2.12428571428571
471,40,9.59571428571429
471,41,0
471,42,11.1728571428571
471,43,0
471,44,0
471,45,0
471,46,0
471,47,0
471,48,0
471,49,0
471,50,0
471,51,4.18285714285714
471,52,0
472,1,32.46
472,2,23.5957142857143
472,3,26.88
472,4,1.85571428571429
472,5,0.661428571428571
472,6,21.86
472,7,0
472,8,30.7828571428571
472,9,0.544285714285714
472,10,0
472,11,0.285714285714286
472,12,36.0485714285714
472,13,0
472,14,0
472,15,0.285714285714286
472,16,18.9328571428571
472,17,0
472,18,19.5071428571429
472,19,0
472,20,2.56857142857143
472,21,42.7742857142857
472,22,5.70142857142857
472,23,24.1514285714286
472,24,9.94714285714286
472,25,25.58
472,26,42.07
472,27,0.0842857142857143
472,28,0
472,29,0
472,30,39.04
472,31,2.99571428571429
472,32,30.94
472,33,45.9314285714286
472,34,0
472,35,12.7528571428571
472,36,33.8728571428571
472,37,0
472,38,19.0157142857143
472,39,12.8271428571429
472,40,3.20428571428571
472,41,9.73857142857143
472,42,8.42285714285714
472,43,0
472,44,7.27142857142857
472,45,0
472,46,0
472,47,0
472,48,0
472,49,0
472,50,0
472,51,0
472,52,0
473,1,3.92857142857143
473,2,3.92285714285714
473,3,0
473,4,3.26857142857143
473,5,0
473,6,0
473,7,0
473,8,17.2342857142857
473,9,0
473,10,12.1771428571429
473,11,0
473,12,7.40142857142857
473,13,0
473,14,6.77285714285714
473,15,6.31428571428571
473,16,7.25142857142857
473,17,0
473,18,0
473,19,3.07285714285714
473,20,0
473,21,9.04571428571429
473,22,4.71142857142857
473,23,14.4014285714286
473,24,0
473,25,4.87428571428571
473,26,0
473,27,21.26
473,28,10.2928571428571
473,29,0
473,30,13.3728571428571
473,31,0
473,32,11.3928571428571
473,33,4.51142857142857
473,34,0
473,35,0
473,36,6.00142857142857
473,37,5.77
473,38,10.45
473,39,16.2542857142857
473,40,0
473,41,10.6514285714286
473,42,0
473,43,0
473,44,11.8342857142857
473,45,3.80857142857143
473,46,11.8728571428571
473,47,6.18285714285714
473,48,3.43428571428571
473,49,0
473,50,11.2571428571429
473,51,5.04714285714286
473,52,4.06857142857143
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
474,7,0
474,8,5.58285714285714
474,9,0
474,10,0
474,11,7.87714285714286
474,12,0
474,13,0
474,14,0
474,15,0
474,16,0
474,17,0
474,18,0
474,19,0
474,20,0
474,21,0
474,22,0
474,23,0.474285714285714
474,24,0
474,25,0
474,26,0
474,27,3.16857142857143
474,28,0
474,29,0
474,30,1.14714285714286
474,31,0
474,32,0
474,33,0
474,34,0
474,35,0
474,36,0
474,37,0
474,38,5.78857142857143
474,39,0
474,40,13.4985714285714
474,41,0
474,42,10.8057142857143
474,43,2.40142857142857
474,44,0
474,45,36
474,46,9.37714285714286
474,47,0
474,48,0
474,49,41.4414285714286
474,50,0
474,51,16.7185714285714
474,52,0.142857142857143
475,1,1.51285714285714
475,2,2.30714285714286
475,3,9.69428571428571
475,4,8.24428571428571
475,5,0
475,6,0
475,7,0
475,8,0
475,9,0
475,10,5.81428571428571
475,11,15.2557142857143
475,12,0
475,13,0
475,14,0
475,15,8.94571428571428
475,16,4.14428571428571
475,17,0
475,18,1.98
475,19,1.08142857142857
475,20,0.261428571428571
475,21,0
475,22,0
475,23,0
475,24,0
475,25,1.11285714285714
475,26,10.2314285714286
475,27,0
475,28,0.384285714285714
475,29,0
475,30,1.79714285714286
475,31,0
475,32,0.527142857142857
475,33,7.61142857142857
475,34,8.81857142857143
475,35,0
475,36,0
475,37,0
475,38,0
475,39,0
475,40,0
475,41,0
475,42,0
475,43,0
475,44,0
475,45,1.60285714285714
475,46,8.50714285714286
475,47,5.16
475,48,3.22285714285714
475,49,3.84
475,50,0
475,51,4.07
475,52,0
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
476,7,0
476,8,0
476,9,0
476,10,0
476,11,0
476,12,0
476,13,0
476,14,0
476,15,7.22571428571429
476,16,3.52571428571429
476,17,0
476,18,24.5428571428571
476,19,0
476,20,0
476,21,0
476,22,0
476,23,0
476,24,0
476,25,6.58857142857143
476,26,0
476,27,25.0771428571429
476,28,7.20285714285714
476,29,0
476,30,0.76
476,31,15.5371428571429
476,32,3.26142857142857
476,33,10.5571428571429
476,34,1.69
476,35,1.34571428571429
476,36,0.998571428571429
476,37,0
476,38,0
476,39,0
476,40,0
476,41,0
476,42,0
476,43,0
476,44,0
476,45,0
476,46,0.214285714285714
476,47,0
476,48,0
476,49,0
476,50,0
476,51,0
476,52,7.74428571428571
477,1,0
477,2,0
477,3,0
477,4,0.57
477,5,0
477,6,0
477,7,0
477,8,0
477,9,0
477,10,0
477,11,0
477,12,3.74714285714286
477,13,0
477,14,4.04285714285714
477,15,0.892857142857143
477,16,0
477,17,0.31
477,18,0
477,19,0
477,20,0
477,21,0
477,22,0
477,23,0
477,24,5.02
477,25,2.14428571428571
477,26,0
477,27,2.59714285714286
477,28,0
477,29,1.43285714285714
477,30,3.00714285714286
477,31,0
477,32,0
477,33,0
477,34,0
477,35,0
477,36,0
477,37,1.02428571428571
477,38,1.17714285714286
477,39,0
477,40,0
477,41,0
477,42,7.01714285714286
477,43,0
477,44,0.58
477,45,0
477,46,0
477,47,0
477,48,0
477,49,0
477,50,0
477,51,12.6471428571429
477,52,1.70857142857143
478,1,1.65285714285714
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
478,7,0
478,8,2.27285714285714
478,9,0
478,10,0
478,11,0
478,12,0
478,13,0
478,14,0
478,15,0
478,16,0
478,17,0
478,18,0
478,19,0
478,20,0.862857142857143
478,21,2.14285714285714
478,22,0
478,23,0
478,24,2.01
478,25,0
478,26,0
478,27,0
478,28,0
478,29,0
478,30,0
478,31,0
478,32,0
478,33,0
478,34,0
478,35,1.19571428571429
478,36,0
478,37,0
478,38,0
478,39,0.877142857142857
478,40,0
478,41,0
478,42,0
478,43,0
478,44,0
478,45,0
478,46,0
478,47,0
478,48,0
478,49,2.50142857142857
478,50,0
478,51,0
478,52,0
479,1,1.33142857142857
479,2,0
479,3,0.284285714285714
479,4,0.155714285714286
479,5,7.04571428571429
479,6,1.48
479,7,2.00285714285714
479,8,1.80857142857143
479,9,0
479,10,0
479,11,0
479,12,1.33714285714286
479,13,0
479,14,13.3757142857143
479,15,0
479,16,0
479,17,0
479,18,1.16142857142857
479,19,20.6371428571429
479,20,1.68285714285714
479,21,0
479,22,0
479,23,0
479,24,0
479,25,0
479,26,0
479,27,0
479,28,0
479,29,15.6157142857143
479,30,0
479,31,1.59428571428571
479,32,8.03285714285714
479,33,0.682857142857143
479,34,0
479,35,5.34571428571429
479,36,5.50285714285714
479,37,0
479,38,18.8942857142857
479,39,0
479,40,0
479,41,0
479,42,0
479,43,0
479,44,0
479,45,0
479,46,0
479,47,0
479,48,0
479,49,0
479,50,7.29857142857143
479,51,0.331428571428571
479,52,0.0842857142857143
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
480,7,0
480,8,0
480,9,5.65
480,10,0
480,11,0.768571428571429
480,12,0
480,13,0.184285714285714
480,14,0
480,15,11.6942857142857
480,16,0
480,17,19.9014285714286
480,18,10.8028571428571
480,19,23.6414285714286
480,20,0
480,21,3.45428571428571
480,22,5.89285714285714
480,23,0
480,24,0
480,25,0
480,26,0
480,27,0
480,28,0
480,29,1.85857142857143
480,30,0
480,31,9.43714285714286
480,32,5.38857142857143
480,33,2.03714285714286
480,34,0
480,35,5.70571428571429
480,36,0
480,37,0
480,38,0
480,39,0
480,40,10.3271428571429
480,41,9.38142857142857
480,42,2.00857142857143
480,43,14.0385714285714
480,44,9.83714285714286
480,45,2.30571428571429
480,46,3.95142857142857
480,47,15.0742857142857
480,48,0
480,49,6.55
480,50,15.9871428571429
480,51,0
480,52,0
481,1,0
481,2,0
481,3,11.3257142857143
481,4,0
481,5,4.21857142857143
481,6,0
481,7,0
481,8,6.53571428571429
481,9,0
481,10,8.93857142857143
481,11,0
481,12,0
481,13,0
481,14,0
481,15,0
481,16,0
481,17,0
481,18,0
481,19,0
481,20,6.49
481,21,0
481,22,0
481,23,0
481,24,13.1428571428571
481,25,0
481,26,8.58142857142857
481,27,17.0171428571429
481,28,0
481,29,0
481,30,0
481,31,10.9928571428571
481,32,0
481,33,0
481,34,0
481,35,0
481,36,0
481,37,0
481,38,0
481,39,0
481,40,0
481,41,0
481,42,0
481,43,0
481,44,0
481,45,6.25285714285714
481,46,0
481,47,0
481,48,0
481,49,1.58142857142857
481,50,0
481,51,3.14
481,52,12.0042857142857
482,1,7.33428571428571
482,2,0
482,3,0
482,4,0
482,5,12.8042857142857
482,6,0.158571428571429
482,7,0.17
482,8,0
482,9,0
482,10,0
482,11,1.54714285714286
482,12,0
482,13,14.6214285714286
482,14,5.34
482,15,4.84428571428572
482,16,0
482,17,0
482,18,0
482,19,0.998571428571429
482,20,9.57571428571429
482,21,0
482,22,5.03714285714286
482,23,0.474285714285714
482,24,0.998571428571429
482,25,2.73571428571429
482,26,4.97
482,27,0
482,28,1.06857142857143
482,29,0
482,30,0
482,31,0
482,32,0
482,33,3.30571428571429
482,34,1.90142857142857
482,35,0
482,36,0
482,37,0
482,38,1.41285714285714
482,39,0
482,40,0
482,41,0
482,42,0
482,43,0
482,44,0
482,45,0
482,46,0
482,47,0
482,48,0
482,49,0
482,50,0
482,51,5.40285714285714
482,52,0
483,1,2.67
483,2,0
483,3,0
483,4,0
483,5,2.14142857142857
483,6,3.92714285714286
483,7,1.53857142857143
483,8,2.46142857142857
483,9,4.85
483,10,0
483,11,1.58
483,12,3.58571428571429
483,13,10.4757142857143
483,14,2.52285714285714
483,15,0
483,16,0.241428571428571
483,17,0
483,18,0.698571428571429
483,19,0.17
483,20,0
483,21,3.74714285714286
483,22,16.0971428571429
483,23,8.46285714285714
483,24,2.13571428571429
483,25,4.39142857142857
483,26,3.43
483,27,29.9171428571429
483,28,0
483,29,18.3471428571429
483,30,0
483,31,0
483,32,22.56
483,33,7.86571428571429
483,34,8.21
483,35,0.695714285714286
483,36,7.14714285714286
483,37,2.68142857142857
483,38,12.4328571428571
483,39,7.29857142857143
483,40,0
483,41,3.41
483,42,2.52
483,43,2.96857142857143
483,44,3.46
483,45,0
483,46,0
483,47,21.5042857142857
483,48,7.82
483,49,4.91428571428571
483,50,2.45142857142857
483,51,3.32428571428571
483,52,0
484,1,1.49428571428571
484,2,2.95
484,3,1.57
484,4,2.07
484,5,5.27428571428571
484,6,2.50428571428571
484,7,4.93428571428571
484,8,8.15
484,9,8.21714285714286
484,10,3.47857142857143
484,11,4.54
484,12,7.10142857142857
484,13,0
484,14,2.67428571428571
484,15,4.52142857142857
484,16,13.0728571428571
484,17,1.57
484,18,3.59714285714286
484,19,3.66142857142857
484,20,7.48714285714286
484,21,8.81
484,22,10.87
484,23,0
484,24,16.4428571428571
484,25,0
484,26,0
484,27,6.79142857142857
484,28,0
484,29,0
484,30,5.14714285714286
484,31,0
484,32,5.17571428571429
484,33,6.87285714285714
484,34,1.8
484,35,0.891428571428571
484,36,5.44428571428571
484,37,0
484,38,15.68
484,39,0.398571428571429
484,40,8.84714285714286
484,41,12.6985714285714
484,42,4.52571428571429
484,43,0
484,44,0
484,45,21.7885714285714
484,46,5.43714285714286
484,47,11.8542857142857
484,48,4.16142857142857
484,49,12.7
484,50,12.1842857142857
484,51,1.43142857142857
484,52,0
485,1,4.07285714285714
485,2,7.30714285714286
485,3,9.16428571428571
485,4,8.79857142857143
485,5,10.87
485,6,13.8014285714286
485,7,15.2514285714286
485,8,9.45285714285714
485,9,10.8271428571429
485,10,8.33571428571429
485,11,8.19571428571428
485,12,6.40285714285714
485,13,3.50428571428571
485,14,0
485,15,0
485,16,0.428571428571429
485,17,7.87714285714286
485,18,1.11571428571429
485,19,7.67857142857143
485,20,14.6257142857143
485,21,6.61285714285714
485,22,7.32428571428571
485,23,25.6571428571429
485,24,0
485,25,2.37857142857143
485,26,7.95285714285714
485,27,8.65285714285714
485,28,2.66142857142857
485,29,0
485,30,3.56142857142857
485,31,0.267142857142857
485,32,24.7114285714286
485,33,4.94571428571429
485,34,14.4585714285714
485,35,2.56571428571429
485,36,1.02571428571429
485,37,12.8928571428571
485,38,5.60714285714286
485,39,4.92142857142857
485,40,6.53714285714286
485,41,2.23714285714286
485,42,2.85
485,43,10.38
485,44,5.28714285714286
485,45,17.7057142857143
485,46,11.0371428571429
485,47,0
485,48,10.81
485,49,15.7342857142857
485,50,6.19428571428571
485,51,9.65428571428571
485,52,20.3557142857143
486,1,5.02285714285714
486,2,0
486,3,0
486,4,0
486,5,2.19285714285714
486,6,0
486,7,0
486,8,0
486,9,25.4728571428571
486,10,13.0057142857143
486,11,0
486,12,0
486,13,10.2528571428571
486,14,3.38142857142857
486,15,0
486,16,0
486,17,0
486,18,0
486,19,0
486,20,1.42857142857143
486,21,0
486,22,0
486,23,0
486,24,0
486,25,2.85714285714286
486,26,0
486,27,0
486,28,0
486,29,0
486,30,0
486,31,0
486,32,0
486,33,0
486,34,0
486,35,0
486,36,0
486,37,0
486,38,0
486,39,0
486,40,0
486,41,30.9485714285714
486,42,0
486,43,0
486,44,0
486,45,0
486,46,0
486,47,0
486,48,0
486,49,9.28142857142857
486,50,0
486,51,0
486,52,0
487,1,0
487,2,0
487,3,0
487,4,0
487,5,0
487,6,0
487,7,0
487,8,0
487,9,0
487,10,0
487,11,0
487,12,0
487,13,0
487,14,0
487,15,0
487,16,0
487,17,0
487,18,0.714285714285714
487,19,0
487,20,0
487,21,0
487,22,0
487,23,4.09142857142857
487,24,0
487,25,0
487,26,0.911428571428571
487,27,0
487,28,0
487,29,0
487,30,0
487,31,0
487,32,0
487,33,0
487,34,0
487,35,0
487,36,0
487,37,0
487,38,0.845714285714286
487,39,0
487,40,0
487,41,0
487,42,0
487,43,0
487,44,4.22
487,45,0
487,46,2.05142857142857
487,47,0
487,48,0
487,49,0
487,50,0
487,51,0
487,52,0
488,1,0
488,2,0
488,3,0
488,4,0
488,5,0
488,6,0
488,7,0
488,8,0
488,9,0
488,10,0
488,11,7.46285714285714
488,12,0
488,13,0
488,14,0
488,15,0
488,16,6.90571428571429
488,17,2.34142857142857
488,18,0
488,19,0
488,20,0
488,21,0
488,22,0
488,23,0
488,24,0
488,25,0
488,26,0
488,27,0
488,28,0.795714285714286
488,29,1.79428571428571
488,30,0
488,31,0
488,32,0
488,33,0
488,34,0
488,35,0
488,36,0
488,37,0
488,38,0
488,39,0
488,40,0
488,41,0
488,42,0
488,43,0
488,44,2.35142857142857
488,45,0
488,46,0
488,47,0
488,48,0
488,49,0
488,50,0
488,51,0
488,52,5.77285714285714
489,1,12.2114285714286
489,2,32.6514285714286
489,3,7.27
489,4,6.90428571428571
489,5,4.65714285714286
489,6,11.5571428571429
489,7,2.23857142857143
489,8,0
489,9,25.4928571428571
489,10,0
489,11,13.9071428571429
489,12,0
489,13,1.29
489,14,1.29714285714286
489,15,17.4257142857143
489,16,4.74
489,17,3.38857142857143
489,18,3.85285714285714
489,19,14.3971428571429
489,20,1.59142857142857
489,21,14.36
489,22,11.6928571428571
489,23,6.42285714285714
489,24,21.2
489,25,7.65428571428571
489,26,8.78428571428571
489,27,0
489,28,26.9371428571429
489,29,11.4285714285714
489,30,20.1428571428571
489,31,9.24571428571429
489,32,0
489,33,26.1271428571429
489,34,14.3985714285714
489,35,6.30714285714286
489,36,10.3528571428571
489,37,8.26
489,38,4.59
489,39,19.1285714285714
489,40,11.9157142857143
489,41,2.32
489,42,7.89142857142857
489,43,2.99714285714286
489,44,5.22571428571429
489,45,19.2057142857143
489,46,3.73
489,47,10.1485714285714
489,48,26.5628571428571
489,49,13.1728571428571
489,50,17.3542857142857
489,51,15.32
489,52,14.3985714285714
490,1,23.1685714285714
490,2,0
490,3,0
490,4,0
490,5,17.75
490,6,0
490,7,12.2542857142857
490,8,21.7857142857143
490,9,0
490,10,0
490,11,4.09428571428571
490,12,0
490,13,7.82714285714286
490,14,0
490,15,0
490,16,0
490,17,29.0985714285714
490,18,0
490,19,13.4785714285714
490,20,2.83571428571429
490,21,10.51
490,22,0
490,23,0
490,24,0
490,25,8.24428571428571
490,26,22.8442857142857
490,27,0
490,28,0
490,29,7.11142857142857
490,30,0
490,31,0
490,32,3.01428571428571
490,33,17.2157142857143
490,34,11.1171428571429
490,35,0
490,36,0
490,37,0
490,38,0
490,39,2.21142857142857
490,40,0
490,41,15.6214285714286
490,42,0
490,43,29.2185714285714
490,44,0
490,45,8.51571428571429
490,46,0
490,47,20.6671428571429
490,48,0
490,49,9.34142857142857
490,50,0
490,51,0
490,52,6.81428571428571
491,1,0
491,2,0
491,3,9.02142857142857
491,4,10.72
491,5,2.93285714285714
491,6,8.26714285714286
491,7,0
491,8,13.2242857142857
491,9,6.17571428571429
491,10,0.397142857142857
491,11,11.8128571428571
491,12,0
491,13,11.58
491,14,0.668571428571428
491,15,13.7128571428571
491,16,0
491,17,3.28714285714286
491,18,13.0685714285714
491,19,4.36142857142857
491,20,5.63
491,21,11.3871428571429
491,22,0
491,23,0
491,24,0
491,25,20.7714285714286
491,26,1.25285714285714
491,27,1.03857142857143
491,28,20.2057142857143
491,29,22.8242857142857
491,30,4.67428571428571
491,31,0
491,32,0
491,33,0
491,34,6.89
491,35,0
491,36,5.55142857142857
491,37,5.73142857142857
491,38,12.3
491,39,0
491,40,0
491,41,5.35142857142857
491,42,15.1528571428571
491,43,0
491,44,16.87
491,45,17.0557142857143
491,46,0
491,47,14.3557142857143
491,48,11.8728571428571
491,49,19.3742857142857
491,50,7.11285714285714
491,51,4.31571428571429
491,52,6.40285714285714
492,1,17.8085714285714
492,2,22.4885714285714
492,3,7.64285714285714
492,4,27.1928571428571
492,5,15.4242857142857
492,6,3.42857142857143
492,7,13.1542857142857
492,8,9.26857142857143
492,9,21.4214285714286
492,10,0
492,11,7.76571428571429
492,12,1.95857142857143
492,13,10.1014285714286
492,14,14.8785714285714
492,15,15.7757142857143
492,16,6.62285714285714
492,17,22.6957142857143
492,18,16.1371428571429
492,19,15.7457142857143
492,20,17.9771428571429
492,21,21.2771428571429
492,22,11.28
492,23,15.9028571428571
492,24,17.5528571428571
492,25,22.0185714285714
492,26,16.7271428571429
492,27,7.57142857142857
492,28,9.50428571428571
492,29,16.3
492,30,4.16428571428571
492,31,0
492,32,24.2957142857143
492,33,42.15
492,34,14.0957142857143
492,35,16.5185714285714
492,36,13.3928571428571
492,37,8.64571428571429
492,38,19.5014285714286
492,39,11.1685714285714
492,40,13.4057142857143
492,41,14.5528571428571
492,42,10.1614285714286
492,43,29.7657142857143
492,44,8.41
492,45,16.2042857142857
492,46,8.47285714285714
492,47,9.42714285714286
492,48,18.4685714285714
492,49,17.4228571428571
492,50,14.2457142857143
492,51,0
492,52,0
493,1,0.724285714285714
493,2,0.952857142857143
493,3,14.1185714285714
493,4,0
493,5,16.8171428571429
493,6,0
493,7,7.42857142857143
493,8,0.285714285714286
493,9,11.2142857142857
493,10,0
493,11,0
493,12,9.65714285714286
493,13,12.2057142857143
493,14,4.56571428571429
493,15,6.47428571428571
493,16,2.63428571428571
493,17,5.69571428571429
493,18,1.56285714285714
493,19,9.23285714285714
493,20,22.4228571428571
493,21,3.03428571428571
493,22,10.8114285714286
493,23,2.59714285714286
493,24,5.64428571428571
493,25,14.8642857142857
493,26,0
493,27,16.95
493,28,5.4
493,29,21.8142857142857
493,30,2.96571428571429
493,31,14.3357142857143
493,32,10.3114285714286
493,33,15.1014285714286
493,34,9.71
493,35,0
493,36,17.3542857142857
493,37,7.35142857142857
493,38,6.39714285714286
493,39,6.90714285714286
493,40,3.77285714285714
493,41,12.0528571428571
493,42,1.86857142857143
493,43,7.71142857142857
493,44,10.94
493,45,6.33142857142857
493,46,5.74428571428571
493,47,17.98
493,48,6.09714285714286
493,49,14.6171428571429
493,50,6.20285714285714
493,51,2.67714285714286
493,52,21.3728571428571
495,1,13.1842857142857
495,2,0
495,3,10.4
495,4,0
495,5,10.4314285714286
495,6,0
495,7,11.8557142857143
495,8,1.57857142857143
495,9,4.09571428571429
495,10,5.77571428571429
495,11,0
495,12,22.71
495,13,14.4828571428571
495,14,1.90285714285714
495,15,0.751428571428571
495,16,10.3114285714286
495,17,0.891428571428571
495,18,0.855714285714286
495,19,0
495,20,11.1328571428571
495,21,7.04
495,22,0
495,23,0
495,24,15.2014285714286
495,25,0
495,26,14.5528571428571
495,27,0
495,28,12.57
495,29,0
495,30,0
495,31,0
495,32,0
495,33,0
495,34,0
495,35,6.69142857142857
495,36,7.50285714285714
495,37,10.3085714285714
495,38,8.62714285714286
495,39,0
495,40,7.48285714285714
495,41,0
495,42,9.90571428571429
495,43,3.35142857142857
495,44,13.0757142857143
495,45,5.91
495,46,0
495,47,2.15285714285714
495,48,21.8928571428571
495,49,0
495,50,1.21428571428571
495,51,1.94714285714286
495,52,0
496,1,0
496,2,0
496,3,0
496,4,0
496,5,0
496,6,0
496,7,0
496,8,0
496,9,0
496,10,0
496,11,0
496,12,0
496,13,0
496,14,0
496,15,0
496,16,0
496,17,0
496,18,0
496,19,0
496,20,0
496,21,0
496,22,0
496,23,0
496,24,0
496,25,0
496,26,0
496,27,0
496,28,0
496,29,0
496,30,0
496,31,0
496,32,0
496,33,0
496,34,0
496,35,0
496,36,0
496,37,0
496,38,0
496,39,0
496,40,0.855714285714286
496,41,0
496,42,0
496,43,0
496,44,0
496,45,0
496,46,14.6942857142857
496,47,0
496,48,3.29571428571429
496,49,0
496,50,0
496,51,0
496,52,0
497,1,4.27571428571429
497,2,0.227142857142857
497,3,1.76142857142857
497,4,1.12571428571429
497,5,0
497,6,0
497,7,4.39428571428571
497,8,0
497,9,0
497,10,0
497,11,0
497,12,0
497,13,0
497,14,9.27714285714286
497,15,0.31
497,16,0
497,17,0
497,18,0
497,19,0
497,20,0.19
497,21,0
497,22,0
497,23,0.492857142857143
497,24,0
497,25,0
497,26,3.78571428571429
497,27,3.01
497,28,0
497,29,0
497,30,3.34714285714286
497,31,0.641428571428571
497,32,0
497,33,0.57
497,34,0
497,35,0
497,36,1.52285714285714
497,37,0
497,38,0
497,39,0
497,40,0
497,41,2.14142857142857
497,42,2.44714285714286
497,43,0
497,44,0.285714285714286
497,45,0
497,46,2.93428571428571
497,47,0.532857142857143
497,48,0.537142857142857
497,49,0
497,50,1.73857142857143
497,51,0.541428571428571
497,52,0
498,1,0
498,2,0
498,3,0
498,4,0
498,5,0
498,6,0
498,7,0
498,8,0
498,9,0
498,10,0
498,11,0.411428571428571
498,12,0
498,13,15.6557142857143
498,14,1.96714285714286
498,15,3.6
498,16,14.75
498,17,12.7571428571429
498,18,12.1242857142857
498,19,8.36857142857143
498,20,5.64
498,21,1.73857142857143
